M-0908,retrato de moça,"Cândido Portinari","Século XX,1956",Brasil,Crayon colorido sobre papel ,Sobre página de caderno.,"30,6 x 21,6",Arte Brasileira - Século XX,Artes Visuais - Desenho,Mapoteca - G4
M-0909,cena com patinadores e trenós,"Jan van Goyen","Século XVII,1626",Holanda,Tintas preta e marrom à pena e pincel sobre papel.,,"14,4 x 25,9",,Artes Visuais - Desenho,Mapoteca - G5
M-0910,retrato de tarSila do amaral,"Lasar Segall","Século XX,1928","Brasil, São Paulo",Grafite sobre papel.,,"32,4 x 22,9 cm (mancha:31 x 22)",Arte Brasileira - Século XX,Artes Visuais - Desenho,Quarto Principal - Ante-Sala
M-0911,Perfil de menina,?,"Século XX",Alemanha,Água-forte sobre papel.,,"22,5 x 18,0 (suporte: 27,5 x 26,5)",,Artes Visuais - Gravura,Mapoteca - G3
M-0912,bailarina,"Cópia de Edgard Degas (1834, Paris - 1917, Paris) falsificação","Século XX",França,Grafite e pastel colorido sobre papel.,,"30,6 x 24,7 ",,Artes Visuais - Desenho,Mapoteca - G5
M-0913,serpente,"Marcelo Grassmann","Século XX,1957",Brasil,Aquarela  sobre papel.,,"50,1 x 35,0",Arte Brasileira - Século XX,Artes Visuais - Pintura,Mapoteca - G5
M-0914,ave - Estudo para ilustração,"Marcelo Grassmann","Século XX,1957",Brasil,Aquarela sobre papel,,"50,4 x 34,9",Arte Brasileira - Século XX,Artes Visuais - Pintura,Mapoteca - G5
M-0915,animal híbrido,"Marcelo Grassmann","Século XX,1957",Brasil,Aquarela sobre papel.,,"48,9 x 34,6",Arte Brasileira - Século XX,Artes Visuais - Pintura,Mapoteca - G5
M-0916,tatus-bola - Estudo para ilustração,"Marcelo Grassmann","Século XX,1957",Brasil,Aquarela sobre papel,,"50, 4 x 34,9",Arte Brasileira - Século XX,Artes Visuais - Pintura,Mapoteca - G5
M-0917,moluscos - Estudo para ilustração,"Marcelo Grassmann","Século XX,1958",Brasil,Aquarela sobre papel.,,"34,5 x 49,0",Arte Brasileira - Século XX,Artes Visuais - Pintura,Mapoteca - G5
M-0918,Jacaré - Estudo para ilustração,"Marcelo Grassmann","Século XX,1957",Brasil,Aquarela? sobre papel.,,"48,9 x 34,7.",Arte Brasileira - Século XX,Artes Visuais - Pintura,Mapoteca - G5
M-0919,fauno Músico N.3,"Pablo Picasso","Século XX,10\03\1948",França,Litogravura sobre papel (pincel sobre placa de zinco).,Tiragem 14\50,"75,5 x 55,5",,Artes Visuais - Gravura,Mapoteca - G3
M-0920,paisagem com nus,Otto (Crettnen ?),"Século XX",Alemanha,Litogravura sobre papel de arroz.,,"31,5 x 41,5 irregular. Suporte: 43,0 x 55,3",,Artes Visuais - Gravura,Mapoteca - G3
M-0921,cena rural,Otto Lange,"Século XX",Alemanha,metal ( ponta-seca) sobre papel.,"Com figuras humanas, moinhos e animais.","34,5 x 44,0 cm Suporte: 48,5 x 58,5 cm",,Artes Visuais - Gravura,Reserva Técnica 1 (Q. Rosa)
M-0922,Lot e suas filhas,"Marc Chagall","Século XX",França,água-forte sobre papel.,,"31,8 x 24,9 cm Suporte: 40,0 x 30,0 cm",,Artes Visuais - Gravura,Reserva Técnica 1 (Q. Rosa)
M-0923,cabeça de mulher,Theo Hoffmann,"Século XX",Alemanha,Metal ( ponta-seca) sobre papel.,,"26,2 x 18,1. Suporte: 49,5 x 34,9",,Artes Visuais - Gravura,Mapoteca - G3
M-0924,sem título,"Renina Katz","Século XX,1987",Brasil,Litografia colorida sobre papel.,42\200,"52,2 x 34,0 . Suporte: 61,5 x 40,2",Arte Brasileira - Século XX,Artes Visuais - Gravura,Mapoteca - G2
M-0925,figura com capacete,"Marcelo Grassmann","Século XX,Anos 50",Brasil,"metal (ponta-seca, água forte e água-tinta )sobre papel",,"24,7 x 16,4 (suporte: 49,9 x 32,4)",,Artes Visuais - Gravura,Mapoteca - G2
M-0926, figura com corneta,"Clóvis Graciano","Século XX,1974",Brasil,"Metal (ponta-seca, relevo e água-tinta) sobre papel.",100\120 ,"32,0 x 24,2 (suporte: 52,9 x 39,3)",Arte Brasileira - Século XX,Artes Visuais - Gravura,Mapoteca - G2
M-0927,paisagem,F. Sorel ,"Século XX,1978","Brasil, São Paulo","Nanquim, guache, tinta dourada sobre papel.",,"16,5 x 12,0",Arte Brasileira - Século XX,Artes Visuais - Pintura,Mapoteca. G5
M-0928,Mãe e filhos,"Lasar Segall","Século XX,1935",Brasil,Nanquim e aquarela sobre papel.,,"14,0 x 18,9 cm",Arte Brasileira - Século XX,Artes Visuais - Desenho,Reserva Técnica 1 (Q. Rosa)
M-0929,mulher amamentando,"Fayga Ostrower","Século XX",Brasil,Xilogravura sobre papel.,,"7,7 x 6,5 (suporte: 17,0 x 13,0 ap.)",Arte Brasileira - Século XX,Artes Visuais - Gravura,Mapoteca - G2
M-0930,pintura tântrica ,,"Século XIX"" ",Índia,pigmentos sobre papel.,,"13,2 x 13,5",Arte Oriental,Artes Visuais - Pintura,Mapoteca - G5
M-0931,duas figuras,,"Século XIX",Índia,Tinta preta sobre papel,,"20,0 x 12,4",Arte Oriental,Artes Visuais - Desenho,Mapoteca - G5
M-0932,"Enterrar y callar","Francisco de Goya y Lucientes","Século XIX,c.1810",Espanha,Metal (ponta-seca e água-tinta) sobre papel.,,"Campo gravado: 13,5 x 19,5cm.; campo impresso: 16,0 x 23,5cm.; suporte: 23,9 x 32,4cm. ",,Artes Visuais - Gravura,Reserva Técnica 1 (Q. Rosa)
M-0933,"caridad","Francisco de Goya y Lucientes","Século XIX,1810",Espanha,Metal (ponta-seca )sobre papel.,,"campo gravado: 13 x 19,2 cm.; campo impresso: 16,1 x 23,2 cm.; suporte: 23,4 x 32,4cm.",,Artes Visuais - Gravura,Reserva Técnica 1 (Q. Rosa)
M-0934,figura feminina,Frans Krajcberg,"Século XX,1948",Brasil,Xilogravura sobre papel.,,"32,3 x 38,0. (campo impresso: 43,9 x 58,4)",,Artes Visuais - Gravura,Mapoteca - G2
M-0935,"as tábuas de moisés","Isabel Pons","Século XX",Brasil,Metal(água-forte e relevo) sobre papel.,,"49,8 x 29,8 (suporte: 70,0 x 50,0 )",Arte Brasileira - Século XX,Artes Visuais - Gravura,Mapoteca - G2
M-0936,"Research",Noemi Smilansky,"Século XX",Israel,"Gravura em metal (água-tinta, água-forte, relevo) sobre papel.",,"45,0 x 22,0 .(suporte: 65,9 x 50,5",,Artes Visuais - Gravura,Mapoteca - G3
M-0937,fonte,,"Século XVIII,c.1760",Itália,mármore esculpido.,Em funcionamento.,"190,0 x 121,0 x 64,0 ap ( na concha)",,Construção - Equipamento Hidráulico,Jardim Interno
M-0938,"Vue de la chapelle St. Ferdinand a Neuilly"" ( vista da capela de São fernando em Neuilly)",Arnoult J.B.,"Século XIX",França,Litografia sobre papel.,O autor é também o litógrafo. Com friso colorido posteriormente. ,"18,0 x 26,2 (suporte: 28,5 x 36,8)",,Artes Visuais - Gravura,Mapoteca - G3
M-0939,floreira,,?,?,Bronze,Formato oval. Com quatro pés em forma de pata de fera; duas cabeças de leão em ambas laterais de onde pendem argolas.,"41,5 x 87,0 x 62,0 ap.",,Interiores - Acessórios de Interiores,Reserva Técnica 2 (Porão)
M-0940,hércules com serpentes,,?,?,mármore esculpido.,Com três saídas para água e um escoamento na concha.,"50,0 x 68,0 x 48,0",,Artes Visuais - Escultura,Reserva Técnica 2 (Porão)
M-0941,lambri,,"Século XVIII","Império Ottomano (Damasco - Síria?)","madeira com relevos em ""pastiglio"", douração à folha sobre base de ""bolo armênio"" e pintura à óleo (Julio Moraes\99)","Conjunto de 12 (M-0175, M-0176, M-0855 a M-0860, M-0941 a M-0944). Decorado com motivos geométricos e florais.","240,0 x 45,2 cm aprox.",Arte Oriental,Construção - Fragmentos de Construção,Sala de Música. Nicho da esquerda anterior.
M-0942,lambri,,"Século XVIII","Império Ottomano (Damasco - Síria?)","madeira com relevos em ""pastiglio"", douração à folha sobre base de ""bolo armênio"" e pintura à óleo (Julio Moraes\99)","Conjunto de 12 (M-0175, M-0176, M-0855 a M-0860, M-0941 a M-0944). Decorado com motivos geométricos e florais.","240,0 x 45,0 cm aprox.",Arte Oriental,Construção - Fragmentos de Construção,Sala de Música. Nicho da esquerda posterior.
M-0943,lambri,,"Século XVIII","Império Ottomano (Damasco - Síria?)","madeira com relevos em ""pastiglio"", douração à folha sobre base de ""bolo armênio"" e pintura à óleo (Julio Moraes\99)","Conjunto de 12 (M-0175, M-0176, M-0855 a M-0860, M-0941 a M-0944). Decorado com motivos geométricos e florais.","240,0 x 46,0 cm aprox.",Arte Oriental,Construção - Fragmentos de Construção,Sala de Música. Nicho da direita posterior.
M-0944,lambri,,"Século XVIII","Império Ottomano (Damasco - Síria?)","madeira com relevos em ""pastiglio"", douração à folha sobre base de ""bolo armênio"" e pintura à óleo (Julio Moraes\99)","Conjunto de 12 (M-0175, M-0176, M-0855 a M-0860, M-0941 a M-0944). Decorado com motivos geométricos e florais.","240,0 x 45,0 cm aprox.",Arte Oriental,Construção - Fragmentos de Construção,Sala de Música. Nicho da direita anterior.
M-0945,cabeça de jagunço - ilustração para capa de cardápio,"Poty Lazzarotto","Século XX",Brasil,água-forte e água-tinta em placa de metal impresso sobre papel.,"Capa de cardápio em página dupla, com texto impresso na segunda página.","43,0 x 32,5",Arte Brasileira - Século XX,Artes Visuais - Gravura,Mapoteca - G2
M-0946,"caatinga"" - Estudo para ilustração","Poty Lazzarotto","Século XX,1955",Brasil,Nanquim e aguada a pincel sobre papel.,,"43,2 x 32,0 cm",Arte Brasileira - Século XX,Artes Visuais - Desenho,Mapoteca - G4
M-0947,"jagunço"" - Estudo para ilustração","Poty Lazzarotto","Século XX,1955",Brasil,grafite e tinta preta à pena e pincel sobre papel.,,"43,2 x 32,0",Arte Brasileira - Século XX,Artes Visuais - Desenho,Quarto Principal
M-0948,"Emboscada"" - estudo para ilustração ","Poty Lazzarotto","Século XX,1955",Brasil,Tinta preta à pena sobre papel.,,"43,1 x 32,7",Arte Brasileira - Século XX,Artes Visuais - Desenho,Mapoteca - G4
M-0949,"cactus"" - Estudo para Ilustração","Poty Lazzarotto","Século XX,1955",Brasil,tinta preta aguada à pincel sobre papel.,,"43,2 x 32,0",Arte Brasileira - Século XX,Artes Visuais - Desenho,Mapoteca - G4
M-0950,"Estudo para Antonio Conselheiro","Poty Lazzarotto","Século XX,1955",Brasil,Tinta preta e aguada à pincel e pena sobre papel.,,"43,0 x 32,0",Arte Brasileira - Século XX,Artes Visuais - Desenho,Mapoteca - G4
M-0951,"Caveiras"" - Estudo para ilustração","Poty Lazzarotto","Século XX,1955",Brasil,Tinta preta à pena sobre papel.,,"43,0 x 32,0",Arte Brasileira - Século XX,Artes Visuais - Desenho,Mapoteca - G4
M-0952,"Estudos para Antonio Conselheiro","Poty Lazzarotto","Século XX,1955",Brasil,Tinta preta à pena sobre papel.,,"43,0 x 32,5",Arte Brasileira - Século XX,Artes Visuais - Desenho,Mapoteca - G2
M-0953,"degola"" - Estudo para ilustração","Poty Lazzarotto","Século XX,1955",Brasil,Crayon e tinta preta à pena e pincel sobre papel.,,"43,3 x 31,0 ",Arte Brasileira - Século XX,Artes Visuais - Desenho,Mapoteca - G2
M-0954,"divino espírito santo"" - Estudo para ilustração","Darel Valença Lins","Século XX,1951-52",Brasil,Tinta azul à pena sobre papel.,,"19,2 x 14,5",Arte Brasileira - Século XX,Artes Visuais - Desenho,Reserva Técnica 1 (Q. Rosa)
M-0955,"O Sargento"" - estudo para ilustração","Darel Valença Lins","Século XX,1951-52",Brasil,Grafite sobre papel.,,"30,8 x 24,2",Arte Brasileira - Século XX,Artes Visuais - Desenho,Mapoteca - G4
M-0956,"O sargento"" - Estudo para ilustração","Darel Valença Lins","Século XX,1951-52",Brasil,Monotipia?,"No verso, M-0955.","30,8 x 24,2 ",Arte Brasileira - Século XX,Artes Visuais - Gravura,Mapoteca - G4
M-0957,"Briga de Casal"" Estudo para ilustração","Darel Valença Lins","Século XX,1951-52",Brasil,Água- forte sobre papel,,"30,6 x 24,1",Arte Brasileira - Século XX,Artes Visuais - Gravura,Reserva Técnica 1 (Q. Rosa)
M-0958,Grupo de mulheres - Estudo para ilustração,"Clóvis Graciano","Século XX,c.1947",Brasil,Tinta preta à pena sobre papel.,,"8,5 x 16,0 ",Arte Brasileira - Século XX,Artes Visuais - Desenho,Reserva Técnica 1 (Q. Rosa)
M-0959,"Joana Cangaty"" estudo para ilustração","Clóvis Graciano","Século XX,c.1947",Brasil,Tinta preta à pena sobre papel.,,"30,7 x 72,0",Arte Brasileira - Século XX,Artes Visuais - Desenho,Mapoteca - G4
M-0960,Paisagem com rios e montanhas - estudo para ilustração,Heloisa de Faria,"Século XX,c.1948",Brasil,Crayon sobre papel.,,"6,0 x 14,5",Arte Brasileira - Século XX,Artes Visuais - Desenho,Mapoteca - G4
M-0961,árvore e Casa - Estudo para ilustração,Heloisa de Faria,"Século XX,c.1948",Brasil,Carvão sobre papel.,,"15,3 x 10,6",Arte Brasileira - Século XX,Artes Visuais - Desenho,Mapoteca - G4
M-0962,Tocador de flauta - estudo para ilustração,Heloisa de Faria ,"Século XX,c.1948",Brasil,Grafite sobre papel.,,"8,5 x 4,0",Arte Brasileira - Século XX,Artes Visuais - Desenho,Mapoteca - G4
M-0963,grupo com árvores,Heloisa de Faria ,"Século XX",Brasil,Grafite sobre papel.,,"7,5 x 4,0",Arte Brasileira - Século XX,Artes Visuais - Desenho,Mapoteca - G4
M-0964,Grupo com árvores - estudo para ilustração,Heloisa de Faria ,"Século XX",Brasil,Grafite sobre papel.,,"5,0 x 8,2",Arte Brasileira - Século XX,Artes Visuais - Desenho,Mapoteca - G4
M-0965,grupo com árvores - estudo para ilustração,Heloisa de Faria ,"Século XX,c.1948",Brasil,Grafite sobre papel.,,"5,0 x 8,2",Arte Brasileira - Século XX,Artes Visuais - Desenho,Mapoteca - G4
M-0966,cavaleiros com estandartes e trombetas - estudo para ilustraçào de cardápio,Heloisa de Faria ,"Século XX,c.1948",Brasil,Crayon sobre papel.,,"9,4 x 12,2",Arte Brasileira - Século XX,Artes Visuais - Desenho,Mapoteca - G4
M-0967,cavaleiros com estandarte e trombetas - ilustração para capa de cardápio,Heloisa de Faria ,"Século XX,c.1948",Brasil,Litografia,Capa de cardápio com página dupla.,"9,0 x 11,0",Arte Brasileira - Século XX,Artes Visuais - Gravura,Mapoteca - G2
M-0968,"Dr. André Sentado"" - estudo para ilustração",Claudio Correa e Castro,"Século XX,1955",Brasil,Tinta preta a pena sobre papel.,,"28,0 x 22,5",Arte Brasileira - Século XX,Artes Visuais - Desenho,Mapoteca - G4
M-0969,"jantar na família de cora"" - estudo para ilustração",Claudio Correa e Castro,"Século XX,1955",Brasil,Tinta preta à pena sobre papel.,,"28,0 x 22,5",Arte Brasileira - Século XX,Artes Visuais - Desenho,Mapoteca - G4
M-0970,"Roubo dos Ossos""- estudo para ilustração",Claudio Correa e Castro,"Século XX,1955",Brasil,Tinta preta à pena sobre papel.,,"28,0 x 22,5",Arte Brasileira - Século XX,Artes Visuais - Desenho,Mapoteca - G4
M-0971,"o Militar""-  ilustração para capa de cardápio",Claudio Correa e Castro,"Século XX,1955",Brasil,aquarela e tinta preta à pena sobre papel.,Capa de cardápio em página dupla.,"28 ,0 x 22,5",Arte Brasileira - Século XX,Artes Visuais - Desenho,Mapoteca - G4
M-0972,"O jantar de Macunaíma"" - ilustração para capa de cardápio","Carybé","Século XX,1957",Brasil,Água-Forte sobre papel.,,"38,0 x 28,5",Arte Brasileira - Século XX,Artes Visuais - Gravura,Mapoteca - G2
M-0973,"Caranguejo"" - ilustração para capa de cardápio","Marcelo Grassmann","Século XX,1958",Brasil,Xilogravura sobre papel.,Cardápio impresso em página dupla.,"32,5 x 25,0",Arte Brasileira - Século XX,Artes Visuais - Gravura,Mapoteca - G2
M-0974,retrato de bebê,?,"Século XX",Brasil(?),"pastel, crayon e grafite sobre papel colado sobre cartão.",,"65,0 x 54,0",,Artes Visuais - Desenho,Mapoteca - G4
M-0975,Cena Erótica ,"Auguste Leroux","Século XX,c.1910",França,Aquarela sobre papel.,,"19,4 x 13,2",,Artes Visuais - Desenho,Mapoteca - G5
M-0976,Carruagem real puxada por cavalos,Aelteste Volkstedter Porzellanmanufaktur,"Século XX,c.1910","Alemanha, Turíngia","Porcelana branca com policromia e relevos, metal.","Dividida em duas partes soltas. Decorada com duas figuras de damas, duas figuras de cocheiros e anjos. Motivos florais.","35,5 x 89,7 x 22,5",,Artes Visuais - Escultura,Armário do Banheiro Principal
M-0977,vitral,?,Século XVII 1604,Suiça,Vidro policromado; chumbo moldado.,fragmento ?,"31,5 x 23,5 ap.",,Construção - Fragmentos de Construção,Reserva Técnica 1 (Q. Rosa)
M-0978,Folha de Biombo,?,?,?,"Prancha de madeira entalhada, pintada e relevos em gesso dourado.","Com retrato de dama pintado sobre suporte ignorado, fixado sobre a prancha de madeira, com proteção de vidro. Decorada com motivos florais e volutas.","197,3 x 77,0 x 4,5 cm ap.",Mobiliário Europeu,Interiores - Peças de Mobiliário,Quarto Principal - Vestíbulo. Porta de entrada.
M-0979,folha de biombo,?,?,?,"prancha de madeira entalhada, pintada ; relevos em gesso dourado e verde",Decorada com motivos florais e figuras de anjos.,"197,0 x 58,5 x 1,5 cm ap",Mobiliário Europeu,Interiores - Peças de Mobiliário,Quarto Principal. Porta de entrada do Closet.
M-0980,folha de biombo,?,?,?,"Prancha de madeira entalhada, pintada ; relevos em gesso dourado e cor verde.",Decorado com motivos florais e figuras de anjos.,"197,2 x 58,2 x 1,5 cm ap.",Mobiliário Europeu,Interiores - Peças de Mobiliário,Quarto Principal.
M-0981,capa índice do álbum Balada do terror,"Maria Bonomi","Século XX,1971",Brasil,"Litografia sobre papel ""rosaspina e germain etching",Folha introdutória com título e descrição da técnica,"102,0 x 71,3",Arte Brasileira - Século XX,Artes Visuais - Gravura,Mapoteca - G2
M-0982,"balada do terror","Maria Bonomi","Século XX,1971",Brasil,Litografia sobre papel,,"109,0 x 69,5",Arte Brasileira - Século XX,Artes Visuais - Gravura,Mapoteca - G2
M-0983,"Kalungano","Maria Bonomi","Século XX,1971",Brasil,Litografia sobre papel.,,"103,0 x 70,7",Arte Brasileira - Século XX,Artes Visuais - Gravura,Mapoteca - G2
M-0984,"Germinal","Maria Bonomi","Século XX,1971",Brasil,Litografia sobre papel.,,"103,0 x 70,8",Arte Brasileira - Século XX,Artes Visuais - Gravura,Mapoteca - G2
M-0985,"estiagem","Maria Bonomi","Século XX,1971",Brasil,Litografia sobre papel.,,"100,0 x 71,0",Arte Brasileira - Século XX,Artes Visuais - Gravura,Mapoteca - G2
M-0986,"Big sur","Maria Bonomi","Século XX,1971",Brasil,Litografia sobre papel.,,"100,0 x 70,5",Arte Brasileira - Século XX,Artes Visuais - Gravura,Mapoteca - G2
M-0987,"cromossoma  cromática","Maria Bonomi","Século XX,1971",Brasil,Litografia,,"100,0 x 70,9 ap.",Arte Brasileira - Século XX,Artes Visuais - Gravura,Mapoteca - G2
M-0988,"Cantarina Pânica","Maria Bonomi","Século XX,1971",Brasil,Litografia sobre papel.,,"100,0 x 70,9",Arte Brasileira - Século XX,Artes Visuais - Gravura,Mapoteca - G2
M-0989,"kravid","Maria Bonomi","Século XX,1971",Brasil,Litografia sobre papel.,,"100,0 x 70,4",Arte Brasileira - Século XX,Artes Visuais - Gravura,Mapoteca - G2
M-0990,"réquien","Maria Bonomi","Século XX,1971",Brasil,Litografia sobre papel. ,,"100,0 x 70,1",Arte Brasileira - Século XX,Artes Visuais - Gravura,Mapoteca - G2
M-0991,fff Moldura,?,?,?,"Madeira entalhada e gesso, dourada.",,"41,0 x 52,5 x 3,5  ",,Interiores - Acessórios de Interiores,Reserva Técnica 1 (Q. Rosa)
M-0992,Mandala,Odetto Guersoni,"Século XX,1976","Brasil, São Paulo",Serigrafia s\ papel,H.C. (Hors Commerce),"47,8 x 34,8 cm.",Arte Brasileira - Século XX,Artes Visuais - Gravura,Mapoteca - G 5
M-0993,binóculo,,?,?,Madrepérola em lâminas; metal dourado; vidro transparente (lentes).,Com haste dobrável.,"4,8 x 9,7 x 4,0; haste dobrável: 14,9 x 2,0 d. irregular.",,Medição\Registro\Observação\Processamento - Instrumento de Precisão\Óptico,Reserva Técnica 1 (Q. Rosa)
M-0994,"caixa ""caranguejo",?,"Século XV(?)",Itália,Bronze.,Com tampa fixa.,"5,6 x 6,2 x 12,0",,Embalagens\Recipientes‏,Reserva Técnica 1 (Q. Rosa)
M-0995,relógio despertador,Hermès,"Século XX","França, Paris",Metal dourado; lâminas de casco de tartaruga,Mecanismo de fabricação suiça.,,,Medição - Instrumento de Precisão\Óptico,Reserva Técnica 1 (Q. Rosa)
M-0996,cabeça  masculina (?),,?,"México, Pré-Colombiano(?)",Cerâmica,Cabeça masculina (divindade?) modelada em cerâmica. Possivelmente parte integrante de figura de corpo inteiro.,"6,7 x 7,9 x 3,2",Arte Pré-Colombiana,Artes Visuais - Escultura,Reserva Técnica 1 (Q. Rosa)
M-0997,"figura feminina",?,?,Colombia Pré-Colombiano - Tumaco (?),Terracota?,,"9,1 x 6,0 x 3,0",Arte Pré-Colombiana,Artes Visuais - Escultura,Reserva Técnica 1 (Q. Rosa)
M-0998,"Opus 112 ""Cristina","Miguel Ortiz Berrocal","Século XX,1969-1970",Espanha,Metal prateado e tinta esmalte.,Múltiplo composto por 26 elementos encaixados,"15,4 x 8,0 x 4,0",,Artes Visuais - Escultura,Reserva Técnica 1 (Q. Rosa)
M-0999,lustre,Baccarat,"Século XX",França,cristal transparente lapidado; metal,Para dez lâmpadas. Pingentes lapidados de cristal em forma de gota.,"h = 1,12  diâm. aprox. 84,0 cm",,Interiores - Objetos de Iluminação,Quarto Azul
M-1000,candeeiro,,?,?,Bronze? dourado.,"Para três pavios (chama incandescente). Com duas pinças, um pequeno atiçador e um apagador, unidos ao corpo da peça através de correntes.","157,5 x 41,8 x 40,0 cm ap.",,Interiores - Objetos de Iluminação,Biblioteca
M-1001,Ema gordon klabin (busto),"Bella Karawaewa Prado","Século XX,1954",Brasil,Gesso patinado?,,"41,0 x 23,5 x 26,0",Arte Brasileira - Século XX,Artes Visuais - Escultura,Reserva Técnica 1 (Q. Rosa)
M-1002,candeeiro,,?,?,Metal dourado (latão?).,"Com um pequeno copo, uma pinça e dois atiçadores unidos à peça mediante correntes.","30,0 h x 9,1 cm d. ap.",,Interiores - Objetos de Iluminação,Biblioteca
M-1003,candeeiro,,?,?,Metal dourado (latão?).,"Com dois abafadores, um copo pequeno e uma pinça unidos à peça mediante corrente.","30,5 h x 9,1cm d. ap.",,Interiores - Objetos de Iluminação,Biblioteca
M-1004,porta,,"Século XVII","Peru, Sucre",Madeira entalhada e dourada.,Decorada com motivos florais.,"167,4 x 63,3 x 2,7 cm",,Construção - Fragmentos de Construção,Quarto Azul
M-1005,porta,,"Século XVII","Peru, Sucre",Madeira entalhada e dourada.,Decorada com motivos florais em relevo.,"168,5 x 65,4 x 2,9 cm ap.",,Construção - Fragmentos de Construção,Quarto Azul.
M-1006,jarro Nazca,Civilização Nazca,"Século I a II d.C.,Início do Período Intermediário Nazca","Peru Pré-Colombiano, Costa Sul",Cerâmica policromada.,"Jarro de cerâmica policromada de dupla gárgula, de formato esférico irregular, decorado com figura de deidade guerreira de duas cabeças.","20,0 x 15,1 d. irregular",Arte Pré-Colombiana,Interiores - Utensílios de Cozinha\Mesa,Quarto Principal - Ante-Sala
M-1007,friso,,"Século XVIII",Peru,Madeira entalhada e policromada.,,Não averiguado.,,Construção - Fragmentos de Construção,"Quarto Azul. Na parede, acima da janela."
M-1008,medidor de ouro em pó,,?,?,bronze dourado,Com cinco medidas e tampa fixa.,"4,2x 7,0 x 5,9 circular irregular",,Medição\Registro\Observação\Processamento ,Reserva Técnica 1 (Q. Rosa)
M-1009,caixa ,,"Século XIX",Inglaterra,Vidro transparente lapidado; metal dourado com filigrana; pedraria; resina.,Conjunto (M-0358 a M-0362),"9,0h x 12,7 d. ap.",,Objetos Pessoais - Artigo de Toalete,Quarto Principal. Sobre penteadeira.
M-1010,candelabro,C. G. Schierholz & Sohn,"Século XX, c.1930","Alemanha, Plaue",Porcelana branca com relevos policromados,Par (M-1011). Para cinco velas. Decorado com motivos florais e figuras de anjos.,"51,0 x 33,5 x 33,5 (no arremate)",,Interiores - Objetos de Iluminação,Reserva Técnica 1 (Q. Rosa)
M-1011,candelabro,C. G. Schierholz & Sohn,"Século XX, c.1930","Alemanha, Plaue",Porcelana branca com relevos policromados.,Par (M-1010). Para cinco velas. Decorado com motivos florais e figuras de anjos.,"52,3 x 25,4 x 25,5 (no arremate). Base:17,0 d. ",,Interiores - Objetos de Iluminação,Reserva Técnica 1 (Q. Rosa)
M-1012,"abóbora",,?,Itália(?),Cerâmica policromada,,"7,0 x 11,3 d. irregular.",,Interiores - Acessórios de Interiores,Armário do Banheiro Principal
M-1013,"Tomates",,?,Itália(?),Cerâmica policromada,Representação de pequenos tomates agrupados.,"7,5 x 13,0 x 13,0 ap.",,Interiores - Acessórios de Interiores,Armário do Banheiro Principal
M-1014,"abóbora",,?,Itália(?),Cerâmica policromada,,"4,7 x 9,7 d. irregular",,Interiores - Acessórios de Interiores,Armário do Banheiro Principal
M-1015,moldura,,?,?,"Madeira entalhada, com relevos, policromada.",Decorada com figuras mitológicas.,"72,2 x 64,0 x 5,0  -  janela - 39,0 x 47,0",,Interiores - Acessórios de Interiores,Reserva Técnica 1 (Q. Rosa)
M-1016,recipiente,,"Século XX(?)",China,Porcelana policromada,Usado para verter água na diluição da tinta para pintura.,"11,5 x 19,2 x 11,2 cm",Arte Oriental,Trabalho - Equipamento de artistas\artesãos,Biblioteca
M-1017,caixa,,?,?,Metal dourado com relevos; ágata em cor marrom lapidada.,Decorada com hieróglifos. Tampa fixa. Formato oval.,"4,1 x 5,4 x 4,4",,Embalagens\Recipientes‏,Reserva Técnica 1 (Q. Rosa)
M-1018,cálice,Manufatura Real de Porcelana de Berlim,"Século XVIII(?)","Alemanha, Berlim","Porcelana com relevos, dourada e policromada ",Decorada na haste com figuras e no corpo com cena religiosa.,"13,1 x 8,8 d. irregular. O relevo da haste supera o diâmetro da borda",,Interiores - Acessórios de Interiores,Armário do Banheiro Principal
M-1019,figura feminina e árvore,?,"Século XIX",Japão,pigmentos diluídos em água sobre papel.,,"85,0 x 45,7",Arte Oriental,Artes Visuais - Pintura,Mapoteca - G5
M-1020,Galináceos e ramo de flores,?,"Século XIX",Japão,pigmentos diluídos em água sobre seda.,,"149,5 x 47,5cm  Irregular.",Arte Oriental,Artes Visuais - Pintura,Chapelaria
M-1021,saboneteira,,?,?,Opalina com pintura dourada.,Três peças (M-0749; M-0750). Em forma de folha.,"5,3 x 25,0 cm",,Objetos Pessoais - Artigo de Toalete,Armário do Banheiro Principal
M-1022,Retrato de Ema Gordon Klabin,Arthur Kaufmann,"Século XX,1949",Brasil,grafitti s\ papel,Esboço para a pintura M-0829,,Arte Brasileira - Século XX,Artes Visuais - Pintura,Mapoteca
M-1023,fragmento de tecido,Civilização Nazca (?),"c.Século X-XI d.C.","Peru, Vale do Nazca",Lã(?); técnica dita kilim.,"Fragmento de tecido na técnica dita kilim, nas cores vermelha, amarelo clara, amarelo escura, marrom e bege clara, decorado com figuras de pássaros (pelicanos?). Borda decorada com arabescos.","106,5 x 11,5",Arte Pré-Colombiana,Objetos Pessoais - Peça de Indumentária,Reserva Técnica 1 (Q. Rosa)
M-1024,recipiente,,?,?,Opalina com policromia e tinta dourada.,Com pé. Em forma de taça.,"14,2 x 16,0 d. (na borda).",,Objetos Pessoais - Artigo de Toalete,Reserva Técnica 1 (Q. Rosa)
